tuned_sp0,tuned_gs0,tuned_stride,tuned_sp1,tuned_ls0,runtime,Valid,Timestamp
32768.0,1024.0,8192.0,32.0,1024.0,2147483647.0,False,1661584570074
512.0,8.0,256.0,16.0,2.0,2147483647.0,False,1661584570074
16777216.0,128.0,2.0,131072.0,8.0,110.917632,True,1661584570074
33554432.0,512.0,512.0,4.0,256.0,2147483647.0,False,1661584570074
4096.0,2.0,32.0,4096.0,1.0,585.320384,True,1661584570074
131072.0,256.0,33554432.0,16384.0,1.0,67.325728,True,1661584570074
67108864.0,256.0,2097152.0,8388608.0,1.0,1100.691456,True,1661584574188
67108864.0,256.0,1.0,1048576.0,128.0,48.656768,True,1661584578512
2097152.0,256.0,67108864.0,2097152.0,1.0,132.335872,True,1661584581735
67108864.0,512.0,1.0,4096.0,128.0,40.030208,True,1661584586474
67108864.0,1024.0,16.0,4096.0,1.0,2808.928864,True,1661584592269
67108864.0,1024.0,8388608.0,262144.0,128.0,43.350688,True,1661584596348
32768.0,128.0,32.0,16384.0,8.0,73.924736,True,1661584598566
8388608.0,512.0,4194304.0,524288.0,128.0,28.176352,True,1661584601990
33554432.0,256.0,33554432.0,16384.0,8.0,47.884128,True,1661584605917
16777216.0,256.0,67108864.0,32768.0,8.0,62.337344,True,1661584609984
4096.0,128.0,33554432.0,4096.0,16.0,134.357152,True,1661584613151
8388608.0,128.0,16777216.0,2097152.0,128.0,274.017248,True,1661584616257
4194304.0,1024.0,16777216.0,1048576.0,128.0,44.134912,True,1661584620056
16777216.0,512.0,8388608.0,4194304.0,128.0,109.901728,True,1661584622910
65536.0,256.0,4.0,32768.0,64.0,318.352992,True,1661584625923
16777216.0,256.0,2097152.0,8388608.0,128.0,297.152224,True,1661584628748
33554432.0,512.0,8388608.0,16384.0,128.0,26.966048,True,1661584632422
16777216.0,1024.0,67108864.0,16777216.0,128.0,339.47584,True,1661584635596
67108864.0,512.0,8388608.0,16384.0,64.0,43.161536,True,1661584639416
67108864.0,1.0,4.0,67108864.0,1.0,3090.499456,True,1661584645450
32768.0,512.0,4.0,8192.0,16.0,6.83008,True,1661584649034
4194304.0,512.0,67108864.0,2097152.0,1.0,172.412224,True,1661584651925
