tuned_sp0,tuned_gs0,tuned_stride,tuned_sp1,tuned_ls0,runtime,Valid,Timestamp
32.0,64.0,8.0,4.0,8.0,2147483647.0,False,1661608633289
33554432.0,1024.0,4.0,16384.0,64.0,32.88064,True,1661608633289
8192.0,32.0,128.0,1024.0,2.0,32.613856,True,1661608633289
512.0,16.0,33554432.0,32.0,2.0,2147483647.0,False,1661608633289
67108864.0,512.0,8192.0,8192.0,8.0,89.221888,True,1661608633289
16384.0,1024.0,1.0,8192.0,8.0,3.13216,True,1661608633289
65536.0,128.0,1048576.0,8192.0,128.0,104.362496,True,1661608633289
32768.0,512.0,67108864.0,64.0,256.0,2147483647.0,False,1661608633289
4194304.0,64.0,8388608.0,131072.0,2.0,36.621344,True,1661608633289
4096.0,512.0,8192.0,16.0,4.0,2147483647.0,False,1661608633289
262144.0,16.0,8388608.0,8.0,1.0,2147483647.0,False,1661608633289
512.0,2.0,32768.0,8.0,2.0,2147483647.0,False,1661608633289
32768.0,4.0,1.0,4096.0,4.0,201.449312,True,1661608633289
2048.0,4.0,1048576.0,32.0,2.0,2147483647.0,False,1661608633289
16777216.0,1024.0,16.0,1.0,1024.0,2147483647.0,False,1661608633289
32768.0,8.0,32768.0,16.0,1.0,2147483647.0,False,1661608633289
33554432.0,1024.0,65536.0,65536.0,1.0,961.099776,True,1661608633289
1048576.0,32.0,2048.0,32.0,8.0,2147483647.0,False,1661608633289
16.0,16.0,16777216.0,1.0,2.0,2147483647.0,False,1661608633289
8192.0,256.0,16777216.0,256.0,16.0,54.5368,True,1661608633289
4194304.0,512.0,262144.0,32768.0,4.0,17.411104,True,1661608633289
67108864.0,8.0,1.0,1048576.0,8.0,85.222848,True,1661608633289
33554432.0,128.0,2.0,2097152.0,2.0,723.720192,True,1661608633289
33554432.0,128.0,2048.0,4.0,64.0,2147483647.0,False,1661608633289
8192.0,256.0,4194304.0,512.0,1.0,7.759904,True,1661608633289
262144.0,1024.0,32768.0,8.0,128.0,2147483647.0,False,1661608633289
262144.0,64.0,524288.0,2.0,16.0,2147483647.0,False,1661608633289
16777216.0,128.0,2097152.0,128.0,64.0,10.97936,True,1661608633289
16777216.0,256.0,32768.0,1.0,32.0,2147483647.0,False,1661608633289
67108864.0,128.0,256.0,16777216.0,8.0,777.481824,True,1661608633289
67108864.0,1.0,33554432.0,1024.0,1.0,1290.113056,True,1661608633289
128.0,64.0,16.0,2.0,2.0,2147483647.0,False,1661608633289
67108864.0,64.0,8192.0,33554432.0,8.0,1205.884256,True,1661608633289
16.0,512.0,64.0,1.0,256.0,2147483647.0,False,1661608633289
33554432.0,1024.0,524288.0,2097152.0,4.0,275.464192,True,1661608633289
4096.0,512.0,256.0,128.0,4.0,1.118208,True,1661608633289
33554432.0,256.0,67108864.0,131072.0,32.0,33.985472,True,1661608633289
1048576.0,64.0,64.0,2048.0,32.0,37.191136,True,1661608633289
4096.0,1024.0,8192.0,32.0,2.0,2147483647.0,False,1661608633289
65536.0,512.0,1048576.0,128.0,512.0,71.843808,True,1661608633289
2097152.0,128.0,128.0,16.0,16.0,2147483647.0,False,1661608633289
2097152.0,128.0,32.0,4.0,32.0,2147483647.0,False,1661608633289
2097152.0,128.0,128.0,32768.0,64.0,25.179872,True,1661608633289
2097152.0,1024.0,2.0,65536.0,128.0,13.347488,True,1661608633289
524288.0,256.0,1024.0,8192.0,256.0,44.878752,True,1661608633289
2097152.0,128.0,64.0,128.0,16.0,14.31488,True,1661608633289
