tuned_sp0,tuned_gs0,tuned_stride,tuned_sp1,tuned_ls0,runtime,Valid,Timestamp
1048576.0,2.0,32.0,256.0,2.0,613.740032,True,1661618540181
65536.0,1024.0,32.0,256.0,2.0,10.454432,True,1661618540181
8.0,16.0,1024.0,2.0,1.0,2147483647.0,False,1661618540181
33554432.0,16.0,131072.0,16777216.0,2.0,494.936864,True,1661618540181
2097152.0,256.0,16.0,128.0,256.0,50.885952,True,1661618540181
1048576.0,4.0,512.0,512.0,2.0,465.303616,True,1661618540181
4096.0,512.0,8388608.0,256.0,128.0,27.697152,True,1661618540181
16777216.0,1024.0,2.0,2097152.0,16.0,92.782944,True,1661618540181
8192.0,8.0,1.0,16.0,4.0,2147483647.0,False,1661618540181
131072.0,1024.0,16384.0,64.0,8.0,2147483647.0,False,1661618540181
67108864.0,32.0,4096.0,8.0,4.0,2147483647.0,False,1661618540181
8388608.0,16.0,16.0,1048576.0,2.0,212.280096,True,1661618540181
4194304.0,256.0,1.0,64.0,4.0,2147483647.0,False,1661618540181
4194304.0,256.0,4096.0,2048.0,4.0,32.13344,True,1661618540181
16384.0,512.0,64.0,16.0,64.0,2147483647.0,False,1661618540181
8192.0,512.0,1.0,256.0,32.0,3.997696,True,1661618540181
524288.0,16.0,32.0,4096.0,8.0,134.51264,True,1661618540181
128.0,64.0,64.0,32.0,4.0,2147483647.0,False,1661618540181
1048576.0,8.0,2048.0,256.0,4.0,179.570496,True,1661618540181
67108864.0,16.0,4096.0,256.0,1.0,1181.841472,True,1661618540181
16384.0,128.0,131072.0,4096.0,2.0,4.987744,True,1661618540181
16777216.0,128.0,1024.0,256.0,2.0,190.409856,True,1661618540181
65536.0,512.0,128.0,8192.0,256.0,122.144672,True,1661618540181
16777216.0,256.0,8388608.0,8.0,16.0,2147483647.0,False,1661618540181
1048576.0,512.0,67108864.0,2.0,128.0,2147483647.0,False,1661618540181
4096.0,1024.0,16384.0,1.0,256.0,2147483647.0,False,1661618540181
65536.0,64.0,8.0,128.0,4.0,18.156064,True,1661618540181
65536.0,1.0,8.0,16384.0,1.0,1919.821824,True,1661618540181
67108864.0,1024.0,131072.0,33554432.0,2.0,934.78272,True,1661618540181
2097152.0,128.0,524288.0,131072.0,2.0,17.533216,True,1661618540181
65536.0,64.0,32768.0,256.0,64.0,40.464384,True,1661618540181
33554432.0,128.0,2048.0,524288.0,8.0,193.605376,True,1661618540181
8192.0,1024.0,1048576.0,512.0,1.0,3.125152,True,1661618540181
8192.0,256.0,1024.0,16.0,4.0,2147483647.0,False,1661618540181
4194304.0,64.0,1048576.0,512.0,1.0,87.384064,True,1661618540181
524288.0,64.0,8.0,128.0,2.0,20.175872,True,1661618540181
1048576.0,64.0,512.0,65536.0,64.0,150.734848,True,1661618540181
1.0,64.0,4.0,1.0,16.0,2147483647.0,False,1661618540181
131072.0,2.0,128.0,4.0,2.0,2147483647.0,False,1661618540181
4096.0,512.0,8192.0,16.0,2.0,2147483647.0,False,1661618540181
8388608.0,1024.0,16.0,4194304.0,8.0,209.341824,True,1661618540181
64.0,128.0,131072.0,64.0,128.0,2147483647.0,False,1661618540181
67108864.0,32.0,16.0,2097152.0,2.0,1499.674624,True,1661618540181
256.0,2.0,4.0,4.0,2.0,2147483647.0,False,1661618540181
4194304.0,4.0,32768.0,2048.0,1.0,282.026432,True,1661618540181
1024.0,256.0,64.0,128.0,128.0,34.54,True,1661618540181
4194304.0,512.0,4194304.0,1.0,256.0,2147483647.0,False,1661618540181
8388608.0,1024.0,2097152.0,4194304.0,16.0,89.391584,True,1661618540181
262144.0,64.0,67108864.0,16.0,4.0,2147483647.0,False,1661618540181
2097152.0,512.0,1048576.0,1048576.0,512.0,712.629856,True,1661618540181
8192.0,1024.0,4096.0,1024.0,32.0,6.04864,True,1661618540181
16384.0,4.0,4.0,16.0,2.0,2147483647.0,False,1661618540181
16777216.0,64.0,1048576.0,65536.0,64.0,46.043136,True,1661618540181
8388608.0,8.0,2048.0,4194304.0,1.0,304.731008,True,1661618540181
16777216.0,256.0,8.0,2048.0,2.0,393.747456,True,1661618540181
2097152.0,1024.0,2097152.0,2.0,256.0,2147483647.0,False,1661618540181
1024.0,512.0,32768.0,512.0,1.0,5.179904,True,1661618540181
4194304.0,1024.0,32768.0,4096.0,16.0,10.79056,True,1661618540181
4194304.0,512.0,8388608.0,2048.0,64.0,5.879168,True,1661618540181
2048.0,512.0,16.0,32.0,16.0,2147483647.0,False,1661618540181
16384.0,512.0,4194304.0,64.0,8.0,2147483647.0,False,1661618540181
8388608.0,512.0,32768.0,8192.0,1.0,267.044512,True,1661618540181
33554432.0,64.0,65536.0,131072.0,64.0,58.73648,True,1661618540181
32768.0,64.0,8388608.0,2048.0,16.0,25.624416,True,1661618540181
131072.0,1024.0,256.0,2.0,512.0,2147483647.0,False,1661618540181
33554432.0,512.0,33554432.0,16384.0,256.0,19.08656,True,1661618540181
33554432.0,64.0,1.0,262144.0,64.0,40.109888,True,1661618540181
2097152.0,512.0,65536.0,256.0,512.0,36.388864,True,1661618540181
128.0,512.0,67108864.0,2.0,64.0,2147483647.0,False,1661618540181
2.0,128.0,64.0,1.0,8.0,2147483647.0,False,1661618540181
32.0,16.0,8.0,16.0,8.0,2147483647.0,False,1661618540181
2097152.0,256.0,64.0,4096.0,2.0,46.563328,True,1661618540181
262144.0,1024.0,32.0,1024.0,4.0,10.1232,True,1661618540181
262144.0,64.0,512.0,65536.0,8.0,58.984352,True,1661618540181
8388608.0,1024.0,256.0,524288.0,1.0,367.794816,True,1661618540181
32768.0,64.0,67108864.0,2048.0,1.0,71.532224,True,1661618540181
512.0,16.0,8192.0,8.0,1.0,2147483647.0,False,1661618540181
8192.0,128.0,65536.0,512.0,1.0,5.758688,True,1661618540181
64.0,256.0,2.0,16.0,2.0,2147483647.0,False,1661618540181
524288.0,128.0,16384.0,8192.0,128.0,45.991264,True,1661618540181
2048.0,128.0,256.0,128.0,8.0,4.154016,True,1661618540181
2097152.0,256.0,2.0,131072.0,64.0,47.793312,True,1661618540181
131072.0,256.0,4194304.0,4.0,1.0,2147483647.0,False,1661618540181
262144.0,512.0,256.0,16.0,32.0,2147483647.0,False,1661618540181
262144.0,1024.0,4096.0,256.0,8.0,0.781952,True,1661618540181
1024.0,256.0,65536.0,256.0,1.0,2.756672,True,1661618540181
2097152.0,16.0,8388608.0,2097152.0,4.0,200.259584,True,1661618540181
2048.0,1024.0,65536.0,8.0,64.0,2147483647.0,False,1661618540181
4194304.0,1024.0,262144.0,128.0,256.0,9.071232,True,1661618540181
64.0,512.0,256.0,16.0,16.0,2147483647.0,False,1661618540181
33554432.0,512.0,2097152.0,65536.0,16.0,58.191264,True,1661618540181
16777216.0,8.0,256.0,8.0,1.0,2147483647.0,False,1661618540181
