tuned_sp0,tuned_gs0,tuned_stride,tuned_sp1,tuned_ls0,runtime,Valid,Timestamp
2048.0,1024.0,1.0,16.0,4.0,20000000,False,0
131072.0,8.0,1048576.0,8.0,8.0,20000000,False,0
512.0,16.0,64.0,2.0,8.0,20000000,False,0
67108864.0,1024.0,256.0,65536.0,1.0,2928.19376,True,0
524288.0,1024.0,128.0,262144.0,128.0,180.242688,True,0
131072.0,128.0,256.0,2048.0,8.0,16.146496,True,0
4096.0,32.0,4.0,4.0,4.0,20000000,False,0
8388608.0,512.0,2.0,64.0,512.0,20000000,False,0
2097152.0,1024.0,512.0,524288.0,128.0,114.818976,True,0
262144.0,1024.0,8388608.0,1.0,512.0,20000000,False,0
8388608.0,1024.0,256.0,1.0,16.0,20000000,False,0
8.0,16.0,8388608.0,8.0,1.0,20000000,False,0
4096.0,1024.0,524288.0,64.0,1024.0,20000000,False,0
33554432.0,32.0,8192.0,1024.0,1.0,951.062528,True,0
16777216.0,256.0,2.0,4.0,4.0,20000000,False,0
131072.0,256.0,262144.0,8.0,32.0,20000000,False,0
524288.0,128.0,131072.0,65536.0,1.0,10.406784,True,0
524288.0,128.0,1024.0,2.0,1.0,20000000,False,0
67108864.0,32.0,131072.0,131072.0,4.0,509.468672,True,0
524288.0,128.0,131072.0,128.0,4.0,4.806528,True,0
524288.0,128.0,131072.0,131072.0,8.0,18.943296,True,0
131072.0,128.0,131072.0,2048.0,128.0,40.214016,True,0
64.0,128.0,131072.0,16.0,32.0,20000000,False,0
524288.0,128.0,131072.0,64.0,128.0,20000000,False,0
131072.0,128.0,16777216.0,131072.0,8.0,69.920352,True,0
131072.0,1024.0,1024.0,131072.0,128.0,161.526272,True,0
131072.0,128.0,1024.0,131072.0,8.0,69.271552,True,0
131072.0,128.0,128.0,4096.0,8.0,16.122016,True,0
131072.0,128.0,16.0,8.0,8.0,20000000,False,0
131072.0,32.0,32.0,131072.0,8.0,523.978784,True,0
131072.0,256.0,67108864.0,131072.0,8.0,71.450624,True,0
131072.0,512.0,32.0,256.0,8.0,10.202752,True,0
131072.0,8.0,65536.0,256.0,8.0,77.596864,True,0
131072.0,512.0,128.0,4096.0,8.0,6.049792,True,0
131072.0,1024.0,1048576.0,256.0,8.0,5.208192,True,0
524288.0,1024.0,1.0,256.0,128.0,5.006112,True,0
2097152.0,1024.0,128.0,256.0,128.0,11.026368,True,0
131072.0,512.0,131072.0,2.0,8.0,20000000,False,0
524288.0,8.0,16.0,256.0,1.0,220.400288,True,0
4194304.0,512.0,32.0,131072.0,1.0,45.324704,True,0
2097152.0,1024.0,32.0,256.0,2.0,24.938272,True,0
65536.0,1024.0,32.0,256.0,512.0,4.87984,True,0
131072.0,1024.0,2048.0,256.0,8.0,0.879776,True,0
1048576.0,1024.0,32.0,256.0,2.0,13.421664,True,0
2097152.0,1024.0,1.0,256.0,1.0,20.796896,True,0
524288.0,1024.0,32.0,256.0,1024.0,49.208832,True,0
67108864.0,1024.0,32768.0,256.0,1.0,1138.729952,True,0
131072.0,1024.0,2.0,256.0,128.0,4.808576,True,0
131072.0,1024.0,8388608.0,256.0,2.0,18.243584,True,0
131072.0,1024.0,128.0,256.0,16.0,3.408608,True,0
131072.0,8.0,1048576.0,256.0,1.0,86.654976,True,0
131072.0,32.0,262144.0,256.0,4.0,22.474752,True,0
131072.0,1024.0,2.0,256.0,512.0,21.501728,True,0
131072.0,8.0,32768.0,256.0,8.0,88.897536,True,0
131072.0,1024.0,64.0,131072.0,1.0,10.385664,True,0
131072.0,1024.0,128.0,65536.0,8.0,13.548064,True,0
