tuned_sp0,tuned_gs0,tuned_stride,tuned_sp1,tuned_ls0,runtime,Valid,Timestamp
262144.0,512.0,65536.0,4.0,128.0,2147483647.0,False,1661624276393
16.0,64.0,4194304.0,16.0,8.0,2147483647.0,False,1661624276393
2097152.0,128.0,262144.0,1048576.0,32.0,152.050752,True,1661624276393
67108864.0,128.0,32.0,2097152.0,16.0,44.642112,True,1661624276393
262144.0,512.0,64.0,4.0,8.0,2147483647.0,False,1661624276393
524288.0,512.0,16384.0,131072.0,4.0,4.191904,True,1661624276393
67108864.0,1024.0,1.0,16384.0,1.0,590.56944,True,1661624279798
16384.0,64.0,262144.0,8192.0,8.0,42.93456,True,1661624285268
1024.0,128.0,1.0,1024.0,16.0,85.698496,True,1661624287680
67108864.0,4.0,1.0,67108864.0,4.0,585.802432,True,1661624291112
2048.0,128.0,4096.0,512.0,1.0,5.83888,True,1661624295225
4194304.0,1024.0,4096.0,2097152.0,1.0,150.137376,True,1661624298625
8192.0,128.0,16384.0,2048.0,4.0,5.639872,True,1661624302759
262144.0,1024.0,32768.0,32768.0,1.0,5.163008,True,1661624307067
128.0,1.0,8192.0,128.0,1.0,386.820384,True,1661624310570
262144.0,128.0,4096.0,131072.0,32.0,157.431808,True,1661624313957
65536.0,1024.0,16384.0,16384.0,1.0,4.271616,True,1661624318211
65536.0,512.0,524288.0,64.0,2.0,2147483647.0,False,1661624324321
128.0,1024.0,4096.0,128.0,1.0,3.238624,True,1661624328285
67108864.0,32.0,32768.0,67108864.0,32.0,1929.875136,True,1661624333260
1024.0,1024.0,262144.0,1024.0,2.0,3.584384,True,1661624337394
67108864.0,1024.0,16384.0,1024.0,2.0,986.598432,True,1661624341743
16384.0,512.0,512.0,128.0,1.0,3.659328,True,1661624345818
65536.0,256.0,262144.0,65536.0,2.0,6.057312,True,1661624350071
2048.0,256.0,262144.0,128.0,1.0,2.822656,True,1661624353949
32768.0,1024.0,1.0,32768.0,4.0,3.31776,True,1661624358145
4096.0,1024.0,1.0,4096.0,1.0,3.413984,True,1661624362018
