tuned_sp0,tuned_gs0,tuned_stride,tuned_sp1,tuned_ls0,runtime,Valid,Timestamp
262144.0,8.0,2048.0,2.0,1.0,2147483647.0,False,1661626843693
131072.0,1024.0,1.0,8192.0,2.0,2.33472,True,1661626843693
4194304.0,512.0,524288.0,512.0,8.0,8.23296,True,1661626843693
65536.0,32.0,8388608.0,1.0,1.0,2147483647.0,False,1661626843693
262144.0,256.0,4096.0,16.0,32.0,2147483647.0,False,1661626843693
4194304.0,128.0,4096.0,2048.0,64.0,20.79552,True,1661626843693
512.0,64.0,128.0,256.0,2.0,7.146528,True,1661626847018
67108864.0,32.0,16777216.0,1024.0,4.0,335.038176,True,1661626849678
128.0,1024.0,1.0,128.0,1024.0,586.772832,True,1661626853255
4194304.0,512.0,4.0,1024.0,4.0,49.65728,True,1661626858939
524288.0,1024.0,67108864.0,128.0,2.0,123.216992,True,1661626861929
65536.0,1024.0,1.0,16384.0,2.0,2.74912,True,1661626865852
262144.0,1024.0,2048.0,128.0,16.0,1.07168,True,1661626869346
67108864.0,1024.0,67108864.0,67108864.0,16.0,599.8672,True,1661626872909
16384.0,1024.0,2048.0,64.0,4.0,2147483647.0,False,1661626878459
524288.0,1024.0,2048.0,128.0,4.0,4.288288,True,1661626882339
131072.0,1024.0,1024.0,128.0,1024.0,4.595712,True,1661626886150
262144.0,1024.0,2.0,128.0,2.0,4.063232,True,1661626890022
131072.0,1024.0,256.0,131072.0,32.0,75.886752,True,1661626893197
1024.0,1024.0,1024.0,128.0,32.0,3.939264,True,1661626897265
16777216.0,1024.0,8192.0,128.0,64.0,7.477248,True,1661626901447
128.0,1024.0,16384.0,128.0,16.0,5.96992,True,1661626905685
67108864.0,32.0,1.0,128.0,1.0,561.414208,True,1661626909390
8388608.0,32.0,2048.0,128.0,1.0,183.43312,True,1661626912584
67108864.0,1024.0,2048.0,67108864.0,32.0,3088.579552,True,1661626919149
131072.0,1024.0,67108864.0,128.0,256.0,196.068928,True,1661626922255
65536.0,1024.0,16384.0,128.0,32.0,2.359136,True,1661626925831
33554432.0,1024.0,1.0,128.0,1024.0,47.254368,True,1661626931789
65536.0,1024.0,32.0,128.0,32.0,5.095424,True,1661626935919
1024.0,1024.0,1.0,512.0,1.0,2.990016,True,1661626939900
32768.0,1024.0,2048.0,128.0,8.0,0.966784,True,1661626943366
4096.0,1024.0,1.0,128.0,4.0,2.824192,True,1661626947001
