index,runtime,Valid,Timestamp
1,10.341,True,1668618291520
2,6.915,True,1668618294361
3,6.779,True,1668618339740
4,9.837,True,1668618341531
5,6.756,True,1668618391127
6,6.76,True,1668618439945
7,6.818,True,1668618496280
8,6.837,True,1668618561982
9,6.803,True,1668618612417
10,6.905,True,1668618658945
11,9.936,True,1668618698687
12,6.969,True,1668618701067
