tuned_sp0,tuned_gs0,tuned_stride,tuned_sp1,tuned_ls0,runtime,Valid,Timestamp
262144.0,256.0,2.0,8.0,128.0,2147483647.0,False,1661621408537
33554432.0,16.0,32.0,32768.0,4.0,418.062336,True,1661621409986
524288.0,512.0,2048.0,131072.0,512.0,477.256256,True,1661621411498
33554432.0,32.0,32768.0,8388608.0,32.0,479.154176,True,1661621413006
16777216.0,256.0,256.0,16777216.0,1.0,736.13232,True,1661621414793
67108864.0,64.0,512.0,2048.0,2.0,1466.38384,True,1661621417294
33554432.0,32.0,32.0,8192.0,4.0,383.313888,True,1661621418713
33554432.0,16.0,32.0,32768.0,2.0,738.363072,True,1661621420489
33554432.0,64.0,32.0,8192.0,8.0,192.846528,True,1661621421730
16777216.0,32.0,32.0,4096.0,4.0,190.109856,True,1661621422958
131072.0,8.0,64.0,65536.0,8.0,911.577088,True,1661621424898
33554432.0,32.0,1.0,32768.0,4.0,89.27296,True,1661621426028
33554432.0,16.0,1.0,32768.0,2.0,148.333376,True,1661621427225
33554432.0,32.0,4.0,32768.0,4.0,401.447232,True,1661621428651
67108864.0,16.0,1.0,32768.0,4.0,178.54464,True,1661621429859
33554432.0,32.0,2.0,65536.0,4.0,373.104704,True,1661621431258
67108864.0,16.0,2.0,16384.0,4.0,745.571328,True,1661621433040
33554432.0,16.0,2.0,32768.0,4.0,372.594944,True,1661621434444
16777216.0,32.0,8.0,16384.0,4.0,205.893632,True,1661621435679
67108864.0,64.0,1.0,32768.0,4.0,178.46064,True,1661621436899
16777216.0,1024.0,65536.0,1024.0,1024.0,18.192384,True,1661621439655
1048576.0,512.0,262144.0,128.0,4.0,2.871232,True,1661621441533
33554432.0,16.0,256.0,1048576.0,1.0,1445.830592,True,1661621444012
2097152.0,512.0,8.0,262144.0,64.0,11.933696,True,1661621446385
8388608.0,1024.0,65536.0,16384.0,512.0,24.555936,True,1661621449448
67108864.0,64.0,32768.0,32768.0,64.0,63.127552,True,1661621454500
16384.0,64.0,256.0,128.0,32.0,8.640512,True,1661621456683
1048576.0,1024.0,8388608.0,262144.0,8.0,11.167616,True,1661621459036
