tuned_sp0,tuned_gs0,tuned_stride,tuned_sp1,tuned_ls0,runtime,Valid,Timestamp
256.0,8.0,8192.0,32.0,1.0,2147483647.0,False,1661611550087
2048.0,16.0,16777216.0,8.0,2.0,2147483647.0,False,1661611550087
131072.0,128.0,1024.0,32768.0,16.0,76.981248,True,1661611550087
4096.0,32.0,16384.0,8.0,2.0,2147483647.0,False,1661611550087
1024.0,1024.0,16384.0,4.0,1024.0,2147483647.0,False,1661611550087
1024.0,256.0,262144.0,32.0,8.0,2147483647.0,False,1661611550087
64.0,64.0,128.0,64.0,16.0,2147483647.0,False,1661611550087
33554432.0,256.0,1.0,33554432.0,8.0,343.148704,True,1661611550087
16777216.0,1024.0,33554432.0,1048576.0,1024.0,92.086272,True,1661611550087
1048576.0,128.0,16777216.0,256.0,128.0,74.952704,True,1661611550087
4194304.0,128.0,4194304.0,2097152.0,2.0,19.526464,True,1661611550087
16384.0,32.0,8388608.0,16384.0,4.0,68.21648,True,1661611550087
8192.0,1024.0,2.0,256.0,64.0,3.403776,True,1661611550087
67108864.0,1024.0,131072.0,33554432.0,512.0,939.603936,True,1661611550087
67108864.0,256.0,8.0,67108864.0,64.0,3018.09552,True,1661611550087
524288.0,32.0,4096.0,8192.0,16.0,70.739968,True,1661611550087
524288.0,512.0,1.0,262144.0,64.0,35.264768,True,1661611550087
128.0,16.0,67108864.0,64.0,2.0,2147483647.0,False,1661611550087
64.0,64.0,4.0,2.0,32.0,2147483647.0,False,1661611550087
4194304.0,128.0,16.0,4.0,16.0,2147483647.0,False,1661611550087
16777216.0,32.0,256.0,16777216.0,1.0,755.083424,True,1661611550087
67108864.0,1024.0,512.0,1048576.0,512.0,61.13744,True,1661611550087
2097152.0,64.0,4194304.0,512.0,64.0,41.854848,True,1661611550087
2097152.0,1024.0,64.0,524288.0,1024.0,734.512768,True,1661611550087
67108864.0,512.0,4.0,262144.0,256.0,37.686688,True,1661611550087
8388608.0,64.0,32768.0,1048576.0,32.0,124.959072,True,1661611550087
8388608.0,32.0,1024.0,8192.0,32.0,23.743456,True,1661611550087
262144.0,1024.0,262144.0,32.0,4.0,2147483647.0,False,1661611550087
33554432.0,256.0,524288.0,1048576.0,8.0,150.409472,True,1661611550087
33554432.0,16.0,128.0,33554432.0,16.0,2891.333856,True,1661611550087
65536.0,8.0,2048.0,65536.0,8.0,1092.852256,True,1661611550087
4194304.0,512.0,16777216.0,65536.0,512.0,42.19424,True,1661611550087
33554432.0,64.0,16384.0,16777216.0,32.0,465.081888,True,1661611550087
16777216.0,1024.0,4096.0,4.0,1024.0,2147483647.0,False,1661611550087
1048576.0,512.0,8388608.0,256.0,16.0,12.098048,True,1661611550087
1024.0,512.0,4096.0,2.0,512.0,2147483647.0,False,1661611550087
33554432.0,16.0,32768.0,16777216.0,16.0,976.457664,True,1661611550087
33554432.0,1024.0,8388608.0,4194304.0,1024.0,161.746304,True,1661611550087
1024.0,512.0,256.0,512.0,128.0,139.436288,True,1661611550087
1024.0,128.0,32.0,128.0,8.0,3.57952,True,1661611550087
8192.0,256.0,16384.0,4096.0,8.0,10.383264,True,1661611550087
16777216.0,8.0,4.0,4194304.0,2.0,88.179008,True,1661611550087
4096.0,64.0,2.0,16.0,16.0,2147483647.0,False,1661611550087
524288.0,64.0,8192.0,8.0,4.0,2147483647.0,False,1661611550087
16384.0,64.0,2.0,4096.0,2.0,34.148352,True,1661611550087
16777216.0,64.0,64.0,65536.0,64.0,49.7488,True,1661611550087
67108864.0,256.0,4096.0,67108864.0,2.0,2143.382528,True,1661611550087
8388608.0,1024.0,256.0,4.0,8.0,2147483647.0,False,1661611550087
1048576.0,512.0,16384.0,4096.0,256.0,19.730464,True,1661611550087
4096.0,1024.0,16.0,1024.0,512.0,169.91472,True,1661611550087
8388608.0,1024.0,16384.0,1024.0,128.0,3.41472,True,1661611550087
1048576.0,32.0,262144.0,1048576.0,2.0,69.780416,True,1661611550087
16777216.0,512.0,512.0,16777216.0,256.0,1463.21344,True,1661611550087
16777216.0,512.0,2048.0,1048576.0,128.0,58.310496,True,1661611550087
33554432.0,256.0,65536.0,16384.0,8.0,126.826208,True,1661611550087
64.0,1024.0,16384.0,32.0,1024.0,2147483647.0,False,1661611550087
16777216.0,1024.0,524288.0,65536.0,1024.0,37.015552,True,1661611550087
67108864.0,4.0,1048576.0,16384.0,1.0,1050.724352,True,1661611550087
33554432.0,256.0,32.0,8388608.0,1.0,1393.526912,True,1661611550087
8192.0,1024.0,1048576.0,128.0,1024.0,40.644544,True,1661611550087
8388608.0,256.0,1024.0,64.0,128.0,2147483647.0,False,1661611550087
67108864.0,64.0,4.0,33554432.0,64.0,1553.958912,True,1661611550087
16777216.0,8.0,1024.0,65536.0,8.0,265.890656,True,1661611550087
2048.0,4.0,33554432.0,1.0,4.0,2147483647.0,False,1661611550087
67108864.0,1024.0,32.0,64.0,64.0,2147483647.0,False,1661611550087
16384.0,32.0,1.0,256.0,4.0,22.61776,True,1661611550087
262144.0,4.0,32768.0,1024.0,2.0,236.745728,True,1661611550087
4194304.0,64.0,4096.0,4194304.0,8.0,233.955328,True,1661611550087
67108864.0,128.0,64.0,1024.0,4.0,757.559296,True,1661611550087
8388608.0,128.0,128.0,524288.0,32.0,51.64032,True,1661611550087
32768.0,4.0,512.0,2.0,2.0,2147483647.0,False,1661611550087
16777216.0,256.0,1048576.0,4194304.0,2.0,173.14928,True,1661611550087
16384.0,128.0,131072.0,32.0,64.0,2147483647.0,False,1661611550087
16384.0,256.0,4194304.0,32.0,256.0,2147483647.0,False,1661611550087
16777216.0,8.0,16.0,1024.0,1.0,725.804416,True,1661611550087
16777216.0,256.0,2048.0,512.0,256.0,21.005696,True,1661611550087
131072.0,16.0,512.0,512.0,1.0,68.709824,True,1661611550087
33554432.0,512.0,4194304.0,1048576.0,256.0,30.467136,True,1661611550087
16.0,512.0,2097152.0,1.0,2.0,2147483647.0,False,1661611550087
67108864.0,64.0,2048.0,4194304.0,4.0,798.57184,True,1661611550087
67108864.0,512.0,128.0,8388608.0,128.0,387.24176,True,1661611550087
16384.0,512.0,4.0,2048.0,256.0,193.995264,True,1661611550087
67108864.0,1024.0,8.0,1024.0,32.0,137.350912,True,1661611550087
8388608.0,512.0,8192.0,4194304.0,64.0,124.835552,True,1661611550087
16777216.0,8.0,1048576.0,131072.0,4.0,140.252896,True,1661611550087
256.0,512.0,8192.0,256.0,64.0,45.160192,True,1661611550087
131072.0,16.0,128.0,32768.0,16.0,474.469632,True,1661611550087
512.0,512.0,262144.0,1.0,16.0,2147483647.0,False,1661611550087
16777216.0,32.0,4.0,8388608.0,16.0,776.930304,True,1661611550087
16777216.0,256.0,8388608.0,8388608.0,64.0,167.324704,True,1661611550087
67108864.0,512.0,65536.0,4194304.0,512.0,194.073984,True,1661611550087
16777216.0,2.0,4.0,128.0,2.0,621.051904,True,1661611550087
16777216.0,1024.0,16384.0,2097152.0,16.0,95.201472,True,1661611550087
512.0,256.0,524288.0,16.0,128.0,2147483647.0,False,1661611550087
67108864.0,128.0,131072.0,65536.0,64.0,54.956416,True,1661611550087
