iteration,runner,timestamp,high-level hash,low-level hash,rewrite,error-level,runtime,min,max,std,executions 
99,executor,1668618491040,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d0b03828c99e23cecad70724974fc5b758fca40ba17dff7731625a069e7c7dbc,"[(id, 0)]",ExecutionSuccess,7.291,7.291,9.885,0.9871783222903548,5
100,executor,1668618496212,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,55937f9bb2bdba46c052fe4b28ce41a7c36d9e3293b2f7e98afd0ab2f951338f,"[(id, 0)]",ExecutionSuccess,6.877,6.877,7.793,0.353601244341702,5
101,executor,1668618498413,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,13233f1d7e75a21cdf9858417395075e5467bdb977657c2ded9e82117d17878b,"[(id, 0)]",ExecutionSuccess,7.069,7.069,8.298,0.47305940430351884,5
102,executor,1668618498793,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,91b3064b6e750d294c48bb26fd17ba3e254947e32649a2f9b6bc001ea2f5969b,"[(id, 0)]",ExecutionSuccess,6.893,6.893,7.021,0.04585804182474436,5
103,executor,1668618499203,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,79365ff94247c8e71a7101dc6292c3d9a8cef9a08ed12af53c31fc3dabd1f6f5,"[(id, 0)]",ExecutionSuccess,6.861,6.861,7.309,0.15920502504632206,5
104,executor,1668618499580,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,417b127247106e75b9f6eafc2ee78c2bedff64a898c2f7d2a2dadb86dc4d84cc,"[(id, 0)]",ExecutionSuccess,6.921,6.921,7.148,0.08724356709809594,5
105,executor,1668618499970,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fddd8b18527d3e4a278664ac93dde776d8e61b0f525e336207ef2b9c2816d94b,"[(id, 0)]",ExecutionSuccess,7.043,7.043,16.041,3.5054293317652263,5
106,executor,1668618501721,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d9f6f70982f2c7ac565766f6cf2fd5b811e1ee102aa6653bc375fded5b7f05e6,"[(id, 0)]",ExecutionSuccess,6.977,6.977,9.477,0.9588806807940183,5
107,executor,1668618503524,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0e9687aca34a5a05ea29eb5a067aac0c1f81e8c425bf64d7b4ded3321750abab,"[(id, 0)]",ExecutionSuccess,6.898,6.898,9.75,1.0929330446097785,5
108,executor,1668618505222,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,75a38db910423ea14cfd44e13f09c4b106866c0a285cc39930bed12f8dcec676,"[(id, 0)]",ExecutionSuccess,6.989,6.989,10.563,1.4347277929976827,5
109,executor,1668618506669,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c06d396819299c130754ae06142c3f55347e4fae224f3cbfb3b0675691d67217,"[(id, 0)]",ExecutionSuccess,7.198,7.198,11.941,1.8189560302547174,5
110,executor,1668618510218,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a83021670d30f92813f589adbf996d0600b3c98003c9eda07adaa85ff2cb135d,"[(id, 0)]",ExecutionSuccess,7.258,7.258,9.542,0.8942607226083453,5
111,executor,1668618513370,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8758c65ca6074bdbe78b85d7dd355f16dafc7871aab33968a1b9ffc339e0ebf0,"[(id, 0)]",ExecutionSuccess,7.037,7.037,9.021,0.7539976127283167,5
112,executor,1668618517735,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9c4707fd328bf1ca154db5b1de4b3f0be2b49e8027e44f3c6348d9f925032143,"[(id, 0)]",ExecutionSuccess,6.891,6.891,7.29,0.144177113301661,5
113,executor,1668618520907,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bb3c02d6903f8a90c52ab1c7dd5f715a2474ffd640c2e7133055f3a5d988089d,"[(id, 0)]",ExecutionSuccess,6.879,6.879,7.032,0.05170145065663066,5
114,executor,1668618525033,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7bf2d32a98c35745aa03731507badd6bfd51c542750ea14b23bb4f38f3f01f11,"[(id, 0)]",ExecutionSuccess,7.123,7.123,10.251,1.1740317542553949,5
115,executor,1668618530143,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7bfa35bef73a5d02ac089d78f95893cb6ce47eb539de14bc7da659fdcacf2a32,"[(id, 0)]",ExecutionSuccess,6.923,6.923,6.969,0.020360746548199225,5
116,executor,1668618534749,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3ba799d9aa8fc55bbb18215dd7c6e9161ccae74689e5814b21600d12b5476d1e,"[(id, 0)]",ExecutionSuccess,6.924,6.924,7.076,0.052613306301733005,5
117,executor,1668618537286,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,034eff2aa39c2465a6c6cb1be509e3ed955148a39073bf29206304584252747a,"[(id, 0)]",ExecutionSuccess,6.957,6.957,7.077,0.03886695254325968,5
118,executor,1668618539874,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,142affe4a83f287e6fe21faa72a6b0b71dd41e31bf31eb44aa5729c7e55e69f6,"[(id, 0)]",ExecutionSuccess,6.841,6.841,8.163,0.5142759570502982,5
119,executor,1668618542858,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,13c01a28ddf4222ff7719013a371ed27c021e89424f71103b1068667fed8c31f,"[(id, 0)]",ExecutionSuccess,6.837,6.837,9.77,1.1316256271400007,5
120,executor,1668618545577,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,977396fe55288c5f6a193c90b6ac4bb3f5a40ef30b2ba1379d9c7b3e65197ec9,"[(id, 0)]",ExecutionSuccess,6.906,6.906,7.953,0.4136188583708438,5
121,executor,1668618548119,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fd793f3f2a93f36b9635fc21486a9814f600d2cfd798574ebf2ad603fef92f9c,"[(id, 0)]",ExecutionSuccess,6.878,6.878,14.101,2.765670667306576,5
122,executor,1668618550995,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ff00491e132841b3bf8ded5addceb8083bedecacb84479874415fb2647ecc70f,"[(id, 0)]",ExecutionSuccess,6.907,6.907,7.262,0.12101801518782221,5
123,executor,1668618554648,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,cdfbee7ba7d20ea66ef56350cf8b5eb1c8fa224d673b99e013dfdc53cd7caa93,"[(id, 0)]",ExecutionSuccess,6.925,6.925,7.053,0.04207326942370897,5
124,executor,1668618558087,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d56e6178bf584ff0fe18abace7e0b978c15a5f6aef4d131f8306ca74e6e16c48,"[(id, 0)]",ExecutionSuccess,7.186,7.186,7.248,0.022861321046693688,5
125,executor,1668618561913,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9a9c4648fde7e9ac463bc8d985a9071a38a1e3fb309e455738f2f9f5c7cf00f3,"[(id, 0)]",ExecutionSuccess,6.921,6.921,7.477,0.2061944713128847,5
126,executor,1668618564515,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d49f410ffbc22ed5991dd6ffb1065df9041e0775b9278cebd43de4a435a0cd2a,"[(id, 0)]",ExecutionSuccess,6.828,6.828,13.328,2.4732490695439466,5
127,executor,1668618564894,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0a8bab2ccf2daae7472fa54bc827954c225838382d87d6993d615d09e3cc5e92,"[(id, 0)]",ExecutionSuccess,7.0,7.0,12.61,2.163824669422178,5
128,executor,1668618565282,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,760ae2615f64004cc8c8a29ff54497ccd6305bc0a9b508fccdd8b002a470ad3a,"[(id, 0)]",ExecutionSuccess,6.861,6.861,10.922,1.6402301545819724,5
129,executor,1668618565643,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7ab01502eb7c872a725563a9a821c4f72ed6cb828a2c64fa13940818e0a55fb7,"[(id, 0)]",ExecutionSuccess,6.945,6.945,7.134,0.07679427061962366,5
130,executor,1668618566012,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,64eeb882a25783c4b0a7505e9006904d008552cf3cb613070b7af600d7dba235,"[(id, 0)]",ExecutionSuccess,6.803,6.803,12.668,2.24153495622977,5
131,executor,1668618567385,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,df193e150e2ef5f8fb468350d2f5493573e9f5e897fa0ceacef88889e2d22ffb,"[(id, 0)]",ExecutionSuccess,6.928,6.928,7.03,0.033493880038001016,5
132,executor,1668618568722,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0a8bab2ccf2daae7472fa54bc827954c225838382d87d6993d615d09e3cc5e92,"[(id, 0)]",ExecutionSuccess,6.873,6.873,8.408,0.5793308553840368,5
133,executor,1668618569991,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e638969fc3830318838157038e35cdfd8ee647b7bcc1d54fd07a244f8f41bd00,"[(id, 0)]",ExecutionSuccess,7.002,7.002,7.498,0.1787485384555635,5
134,executor,1668618571241,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d49f410ffbc22ed5991dd6ffb1065df9041e0775b9278cebd43de4a435a0cd2a,"[(id, 0)]",ExecutionSuccess,6.874,6.874,6.896,0.007678541528181024,5
135,executor,1668618573919,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,df193e150e2ef5f8fb468350d2f5493573e9f5e897fa0ceacef88889e2d22ffb,"[(id, 0)]",ExecutionSuccess,7.013,7.013,7.328,0.11421488519453163,5
136,executor,1668618576396,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7ab01502eb7c872a725563a9a821c4f72ed6cb828a2c64fa13940818e0a55fb7,"[(id, 0)]",ExecutionSuccess,6.837,6.837,10.038,1.2100203304077168,5
137,executor,1668618580151,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,760ae2615f64004cc8c8a29ff54497ccd6305bc0a9b508fccdd8b002a470ad3a,"[(id, 0)]",ExecutionSuccess,6.945,6.945,7.618,0.24163327585413413,5
138,executor,1668618582189,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,df193e150e2ef5f8fb468350d2f5493573e9f5e897fa0ceacef88889e2d22ffb,"[(id, 0)]",ExecutionSuccess,7.022,7.022,7.243,0.08330042016700769,5
139,executor,1668618584542,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,760ae2615f64004cc8c8a29ff54497ccd6305bc0a9b508fccdd8b002a470ad3a,"[(id, 0)]",ExecutionSuccess,6.888,6.888,7.38,0.16783277391498952,5
140,executor,1668618587472,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7ab01502eb7c872a725563a9a821c4f72ed6cb828a2c64fa13940818e0a55fb7,"[(id, 0)]",ExecutionSuccess,6.983,6.983,7.034,0.01889550211029069,5
141,executor,1668618589741,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,df193e150e2ef5f8fb468350d2f5493573e9f5e897fa0ceacef88889e2d22ffb,"[(id, 0)]",ExecutionSuccess,7.0,7.0,7.221,0.09222884581301018,5
142,executor,1668618591910,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e638969fc3830318838157038e35cdfd8ee647b7bcc1d54fd07a244f8f41bd00,"[(id, 0)]",ExecutionSuccess,6.94,6.94,7.065,0.047860631002944264,5
143,executor,1668618594722,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c6cd68f2648d935a2769a4141fd591fc5156682823c490177f111763ed1f1bf6,"[(id, 0)]",ExecutionSuccess,6.939,6.939,12.063,1.8266719026688947,5
144,executor,1668618597148,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,760ae2615f64004cc8c8a29ff54497ccd6305bc0a9b508fccdd8b002a470ad3a,"[(id, 0)]",ExecutionSuccess,6.962,6.962,7.111,0.052020765084723586,5
145,executor,1668618599513,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,df193e150e2ef5f8fb468350d2f5493573e9f5e897fa0ceacef88889e2d22ffb,"[(id, 0)]",ExecutionSuccess,7.011,7.011,7.192,0.06503045440407135,5
146,executor,1668618602211,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,df193e150e2ef5f8fb468350d2f5493573e9f5e897fa0ceacef88889e2d22ffb,"[(id, 0)]",ExecutionSuccess,6.999,6.999,7.106,0.0414825264418647,5
147,executor,1668618604883,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c6cd68f2648d935a2769a4141fd591fc5156682823c490177f111763ed1f1bf6,"[(id, 0)]",ExecutionSuccess,6.943,6.943,8.233,0.4972289613447715,5
148,executor,1668618607611,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,760ae2615f64004cc8c8a29ff54497ccd6305bc0a9b508fccdd8b002a470ad3a,"[(id, 0)]",ExecutionSuccess,6.96,6.96,7.231,0.09878177969646014,5
149,executor,1668618610029,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0a8bab2ccf2daae7472fa54bc827954c225838382d87d6993d615d09e3cc5e92,"[(id, 0)]",ExecutionSuccess,6.92,6.92,7.343,0.15875591327569508,5
150,executor,1668618611931,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,64eeb882a25783c4b0a7505e9006904d008552cf3cb613070b7af600d7dba235,"[(id, 0)]",ExecutionSuccess,6.921,6.921,7.052,0.051740119829779836,5
151,executor,1668618615199,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3bef073441e47ea3de37e5d91f2670c5c66a918c06b36f971b891e2a87a99da0,"[(id, 0)]",ExecutionSuccess,6.927,6.927,7.215,0.108508801486331,5
152,executor,1668618615591,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,91cf3b4a9107499a542939485bf72086bb004c8101a6a6d094a7628577bfb8f5,"[(id, 0)]",ExecutionSuccess,6.977,6.977,7.082,0.0376669616507623,5
153,executor,1668618615956,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3bef073441e47ea3de37e5d91f2670c5c66a918c06b36f971b891e2a87a99da0,"[(id, 0)]",ExecutionSuccess,6.961,6.961,7.889,0.33155608876930615,5
154,executor,1668618616320,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,927205a1bde58710b6b66bdc0e7af4b924e3ec69f9a2243b518f7bb87591b6d5,"[(id, 0)]",ExecutionSuccess,6.976,6.976,7.154,0.0731475221726614,5
155,executor,1668618616755,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5356e8564bd56c2568245de142e4a821128a5be042dd3ce52d807eff67590409,"[(id, 0)]",ExecutionSuccess,6.998,6.998,7.177,0.06147324621329166,5
156,executor,1668618618059,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e9922baf072ac612d8b242385a55d30949d02cbca3abcc65ba2386e1e0ce7ca7,"[(id, 0)]",ExecutionSuccess,7.007,7.007,7.234,0.08117388742693071,5
157,executor,1668618619417,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3c556b49855e01ed14e2aa0ebd06ace2e61625c7b2a6ddaff4c955d88e227216,"[(id, 0)]",ExecutionSuccess,6.957,6.957,7.218,0.10245389206857894,5
158,executor,1668618620837,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5356e8564bd56c2568245de142e4a821128a5be042dd3ce52d807eff67590409,"[(id, 0)]",ExecutionSuccess,7.087,7.087,7.215,0.052412212317359715,5
159,executor,1668618622151,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,91cf3b4a9107499a542939485bf72086bb004c8101a6a6d094a7628577bfb8f5,"[(id, 0)]",ExecutionSuccess,6.959,6.959,7.217,0.09394807076252298,5
160,executor,1668618625163,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,91cf3b4a9107499a542939485bf72086bb004c8101a6a6d094a7628577bfb8f5,"[(id, 0)]",ExecutionSuccess,6.991,6.991,7.09,0.04111447433690492,5
161,executor,1668618627774,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5356e8564bd56c2568245de142e4a821128a5be042dd3ce52d807eff67590409,"[(id, 0)]",ExecutionSuccess,7.012,7.012,7.132,0.03846764874540686,5
162,executor,1668618629746,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,536c67b321d1005b8da78d5f750cd2413c73e745f29d3f0ec9226ae6047ff4d9,"[(id, 0)]",ExecutionSuccess,6.938,6.938,7.08,0.05105448070443971,5
163,executor,1668618631843,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5356e8564bd56c2568245de142e4a821128a5be042dd3ce52d807eff67590409,"[(id, 0)]",ExecutionSuccess,6.997,6.997,7.303,0.10665345751545044,5
164,executor,1668618634251,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,91cf3b4a9107499a542939485bf72086bb004c8101a6a6d094a7628577bfb8f5,"[(id, 0)]",ExecutionSuccess,6.923,6.923,7.041,0.04523892129571621,5
165,executor,1668618636314,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5356e8564bd56c2568245de142e4a821128a5be042dd3ce52d807eff67590409,"[(id, 0)]",ExecutionSuccess,7.051,7.051,7.164,0.04187791780879264,5
166,executor,1668618638313,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3c556b49855e01ed14e2aa0ebd06ace2e61625c7b2a6ddaff4c955d88e227216,"[(id, 0)]",ExecutionSuccess,6.943,6.943,7.037,0.03205370493406342,5
167,executor,1668618640382,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3c154a4a255133d388cb9530efb44236f0716d51b997e7d06c2b4eb9ce68d978,"[(id, 0)]",ExecutionSuccess,6.91,6.91,7.282,0.12593172753520054,5
168,executor,1668618642475,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3c556b49855e01ed14e2aa0ebd06ace2e61625c7b2a6ddaff4c955d88e227216,"[(id, 0)]",ExecutionSuccess,6.975,6.975,7.819,0.3234683292070493,5
169,executor,1668618644549,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3c556b49855e01ed14e2aa0ebd06ace2e61625c7b2a6ddaff4c955d88e227216,"[(id, 0)]",ExecutionSuccess,6.99,6.99,9.362,0.90991243534749,5
170,executor,1668618647049,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,536c67b321d1005b8da78d5f750cd2413c73e745f29d3f0ec9226ae6047ff4d9,"[(id, 0)]",ExecutionSuccess,6.982,6.982,7.845,0.32005287063233767,5
171,executor,1668618649530,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3bef073441e47ea3de37e5d91f2670c5c66a918c06b36f971b891e2a87a99da0,"[(id, 0)]",ExecutionSuccess,6.91,6.91,7.127,0.07593839608524788,5
172,executor,1668618651890,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3c154a4a255133d388cb9530efb44236f0716d51b997e7d06c2b4eb9ce68d978,"[(id, 0)]",ExecutionSuccess,6.913,6.913,10.309,1.2913915595201941,5
173,executor,1668618654040,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3c154a4a255133d388cb9530efb44236f0716d51b997e7d06c2b4eb9ce68d978,"[(id, 0)]",ExecutionSuccess,6.914,6.914,7.297,0.14302643112376118,5
174,executor,1668618656498,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3c154a4a255133d388cb9530efb44236f0716d51b997e7d06c2b4eb9ce68d978,"[(id, 0)]",ExecutionSuccess,6.905,6.905,7.137,0.07859363841940373,5
175,executor,1668618658352,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3c154a4a255133d388cb9530efb44236f0716d51b997e7d06c2b4eb9ce68d978,"[(id, 0)]",ExecutionSuccess,6.965,6.965,7.226,0.10165234871856131,5
176,executor,1668618660814,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bbb1456b8800667e51e32c20af1c1319871ac0a23e737dcee602ea0faa9a3925,"[(id, 0)]",ExecutionSuccess,10.002,10.002,10.205,0.06843215618406286,5
177,executor,1668618661239,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,339bbf614d138e78a27caecbbf7faea12c85e1d9f1bedd2bb1b920b7972d28aa,"[(id, 0)]",ExecutionSuccess,10.326,10.326,15.022,1.7666299442724274,5
178,executor,1668618661625,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1e9378154a9a14f68348b102524f7ddf5be1c58b5886b5cf10d3acac7e4fbc27,"[(id, 0)]",ExecutionSuccess,10.228,10.228,11.954,0.6436954559417057,5
179,executor,1668618663006,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,afd1fd45b6b747712faa85b4c774464164d35422098b31a9dc3e642ce9d679e3,"[(id, 0)]",ExecutionSuccess,10.342,10.342,11.58,0.46663844676580185,5
180,executor,1668618664243,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f8317a647cc4640ce5f71cdc6f1933ef2e03d4436ae5573f7793804a942a11e0,"[(id, 0)]",ExecutionSuccess,10.139,10.139,13.3,1.238851500382512,5
181,executor,1668618665435,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ff643c0fc70c0c3f0dff3c9fbbeded63feb7cedfe37e6cc70c76be7b54168077,"[(id, 0)]",ExecutionSuccess,10.03,10.03,21.284,4.296114039454726,5
182,executor,1668618666594,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,697f99d2dfaf51c82fceaa91372a69cf04228aeb58c2ffc8d14eee331a05b723,"[(id, 0)]",ExecutionSuccess,10.019,10.019,15.015,2.192357598568263,5
183,executor,1668618667642,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,c39ec83dc34800c3a04de6d2531be7c3254849b3bf87b1cb805072a0cada0016,"[(id, 0)]",ExecutionSuccess,10.043,10.043,13.896,1.4879729298612934,5
184,executor,1668618668686,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,072d6e3d5f378ccbba61dc2c34d77296af4e9a133dac7f77d2071073b0b19054,"[(id, 0)]",ExecutionSuccess,9.998,9.998,14.114,1.6079806715256253,5
185,executor,1668618670394,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f78dc01d37cfd754ab2cc2c514aef8f733f7361d1ff79855e06cda00f50a47d3,"[(id, 0)]",ExecutionSuccess,10.041,10.041,11.46,0.550568070269245,5
186,executor,1668618671846,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f7a3f947e3d2b39545e064e70aa6c23d97866ed81e537582df04d9154882090d,"[(id, 0)]",ExecutionSuccess,9.936,9.936,10.129,0.07650464038213628,5
187,executor,1668618673484,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4f4ab0fe179fc696fb16aa97eaa8855017c281f33d00eb89ece9eb954e2a0bf6,"[(id, 0)]",ExecutionSuccess,9.936,9.936,10.692,0.25139896578944,5
188,executor,1668618675760,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7aec8a78171db78f6d609f47753d1fae01d582889fd4d2c752d40a06bccf5475,"[(id, 0)]",ExecutionSuccess,10.196,10.196,10.454,0.08261234774535857,5
189,executor,1668618677357,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ee5094c4547929f658560e4452323b9a0749a2ac89c2519db53d5f2531fbf855,"[(id, 0)]",ExecutionSuccess,10.048,10.048,10.358,0.11280709197563796,5
190,executor,1668618679570,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6357927855b6617de0fe0659347a56f1436391573d4806cedfa6145f5e1ed382,"[(id, 0)]",ExecutionSuccess,10.232,10.232,10.304,0.027578252301406245,5
191,executor,1668618681501,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bd5e29542ebb9bb4784be4263599dbfbb2d405abeccf6a38fb682112e4710a86,"[(id, 0)]",ExecutionSuccess,10.067,10.067,10.214,0.06257603375094972,5
192,executor,1668618683361,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7f4bcb73f195f5317f7ccff90935aca9fd155fb957e20548482bc74e5f1d1d11,"[(id, 0)]",ExecutionSuccess,10.003,10.003,10.114,0.036861904454328166,5
193,executor,1668618685003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d619c2ce635b660b840c4a391c1e973e860b8e716e80409669214bd951737f42,"[(id, 0)]",ExecutionSuccess,10.164,10.164,12.629,0.9454202451820036,5
194,executor,1668618686917,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,514762bf6e491e16d720c6e1702c6316358d22d9dec3848869b2b9f74f3f349b,"[(id, 0)]",ExecutionSuccess,10.004,10.004,10.882,0.3370477710948403,5
195,executor,1668618688711,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5d602ea95789bea3ded1073f2a72ff169968521b12dd2fd8cf265fa6cebeac88,"[(id, 0)]",ExecutionSuccess,10.158,10.158,12.457,0.8869075712835023,5
196,executor,1668618690582,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,944c2277e70b8a035ab3f203f95b147abc3f36cb0c4d14242a2084b3b1683537,"[(id, 0)]",ExecutionSuccess,10.338,10.338,10.549,0.07615668059993164,5
197,executor,1668618695704,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,203ca123f058ee081c0464d985b5293e22482125147086e63dc6ea7a916cdaf3,"[(id, 0)]",ExecutionSuccess,10.177,10.177,10.32,0.05725172486484606,5
198,executor,1668618698678,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,94fe5178fa7ee25d7bee30025c4b83f156b19e5401d6c1ca29148f942ed88e50,"[(id, 0)]",ExecutionSuccess,10.173,10.173,11.038,0.30861406319220147,5
199,executor,1668618701059,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bc16a6220ff751683a86c0e2ddd49799385e6513cb0b11fc18b3b2fe3201b3e1,"[(id, 0)]",ExecutionSuccess,6.969,6.969,8.787,0.6199234146247424,5
